"Subject" "Activity" "Variable" "Value"
19 "SITTING" "tBodyGyroJerkMagSTD" -0.985831284657534
19 "STANDING" "tBodyGyroJerkMagSTD" -0.983069427945205
19 "WALKING" "tBodyGyroJerkMagSTD" -0.271487480103846
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.0438985022538462
19 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.50740029025
20 "LAYING" "tBodyGyroJerkMagSTD" -0.981079301617647
20 "SITTING" "tBodyGyroJerkMagSTD" -0.97507615
20 "STANDING" "tBodyGyroJerkMagSTD" -0.926328788356164
20 "WALKING" "tBodyGyroJerkMagSTD" -0.149864146847059
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.275591880382222
20 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.455396068627451
21 "LAYING" "tBodyGyroJerkMagSTD" -0.982246471555556
21 "SITTING" "tBodyGyroJerkMagSTD" -0.990302232705882
21 "STANDING" "tBodyGyroJerkMagSTD" -0.976153687752809
21 "WALKING" "tBodyGyroJerkMagSTD" -0.450369988846154
21 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.509130858444444
21 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.647723419148936
22 "LAYING" "tBodyGyroJerkMagSTD" -0.974201690972222
22 "SITTING" "tBodyGyroJerkMagSTD" -0.976503766290323
22 "STANDING" "tBodyGyroJerkMagSTD" -0.966086148412698
22 "WALKING" "tBodyGyroJerkMagSTD" -0.503106312391304
22 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.617659355833333
22 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.675633024285714
23 "LAYING" "tBodyGyroJerkMagSTD" -0.981314831666667
23 "SITTING" "tBodyGyroJerkMagSTD" -0.979226997941177
23 "STANDING" "tBodyGyroJerkMagSTD" -0.972387365294118
23 "WALKING" "tBodyGyroJerkMagSTD" 0.250173204117966
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" 0.0594908483888889
23 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.551275188627451
24 "LAYING" "tBodyGyroJerkMagSTD" -0.978659102222222
24 "SITTING" "tBodyGyroJerkMagSTD" -0.990724530735294
24 "STANDING" "tBodyGyroJerkMagSTD" -0.979995718695652
24 "WALKING" "tBodyGyroJerkMagSTD" -0.556022765862069
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.459159852363636
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.638180352881356
25 "LAYING" "tBodyGyroJerkMagSTD" -0.96830952260274
25 "SITTING" "tBodyGyroJerkMagSTD" -0.991766403076923
25 "STANDING" "tBodyGyroJerkMagSTD" -0.983230809594595
25 "WALKING" "tBodyGyroJerkMagSTD" -0.757032544864865
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.67960595137931
25 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.824883302769231
26 "LAYING" "tBodyGyroJerkMagSTD" -0.989917354473684
26 "SITTING" "tBodyGyroJerkMagSTD" -0.994033207051282
26 "STANDING" "tBodyGyroJerkMagSTD" -0.984253792432432
26 "WALKING" "tBodyGyroJerkMagSTD" -0.603468672372881
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.463140795
26 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.661829656545455
27 "LAYING" "tBodyGyroJerkMagSTD" -0.993484313243243
27 "SITTING" "tBodyGyroJerkMagSTD" -0.992112829571429
27 "STANDING" "tBodyGyroJerkMagSTD" -0.988819784
27 "WALKING" "tBodyGyroJerkMagSTD" -0.618718628596491
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.465807533547727
27 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.724671165490196
28 "LAYING" "tBodyGyroJerkMagSTD" -0.96977327725
28 "SITTING" "tBodyGyroJerkMagSTD" -0.978441918333333
28 "STANDING" "tBodyGyroJerkMagSTD" -0.956266480126582
28 "WALKING" "tBodyGyroJerkMagSTD" -0.579861194259259
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.407132335434783
28 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.670132120784314
29 "LAYING" "tBodyGyroJerkMagSTD" -0.997666071594203
29 "SITTING" "tBodyGyroJerkMagSTD" -0.994905344
29 "STANDING" "tBodyGyroJerkMagSTD" -0.991453632153846
29 "WALKING" "tBodyGyroJerkMagSTD" -0.612222937169811
29 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.59705704875
29 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.712846318367347
30 "LAYING" "tBodyGyroJerkMagSTD" -0.976177142571429
30 "SITTING" "tBodyGyroJerkMagSTD" -0.991280225
30 "STANDING" "tBodyGyroJerkMagSTD" -0.955995671864407
30 "WALKING" "tBodyGyroJerkMagSTD" -0.546977272307692
30 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagSTD" -0.617662073548387
30 "WALKING_UPSTAIRS" "tBodyGyroJerkMagSTD" -0.774439096769231
1 "LAYING" "fBodyAccMagSTD" -0.7983009404
1 "SITTING" "fBodyAccMagSTD" -0.928444801702128
1 "STANDING" "fBodyAccMagSTD" -0.982313804716981
1 "WALKING" "fBodyAccMagSTD" -0.398032586842105
1 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.186530301073469
1 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.416260101509434
2 "LAYING" "fBodyAccMagSTD" -0.975121387916667
2 "SITTING" "fBodyAccMagSTD" -0.955575602173913
2 "STANDING" "fBodyAccMagSTD" -0.960519381481482
2 "WALKING" "fBodyAccMagSTD" -0.577105211694915
2 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.0214787881723404
2 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.36672824375
3 "LAYING" "fBodyAccMagSTD" -0.968350217419355
3 "SITTING" "fBodyAccMagSTD" -0.874626592115385
3 "STANDING" "fBodyAccMagSTD" -0.921836076557377
3 "WALKING" "fBodyAccMagSTD" -0.456373080862069
3 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.233849422120408
3 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.447994369152542
4 "LAYING" "fBodyAccMagSTD" -0.937187975962963
4 "SITTING" "fBodyAccMagSTD" -0.9198157096
4 "STANDING" "fBodyAccMagSTD" -0.895340042142857
4 "WALKING" "fBodyAccMagSTD" -0.651172628166667
4 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.263644030288889
4 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.301005898461538
5 "LAYING" "fBodyAccMagSTD" -0.962525369423077
5 "SITTING" "fBodyAccMagSTD" -0.925669291136364
5 "STANDING" "fBodyAccMagSTD" -0.886745170714286
5 "WALKING" "fBodyAccMagSTD" -0.519636926071429
5 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.0428533623276596
5 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.254091927148936
6 "LAYING" "fBodyAccMagSTD" -0.905373979824561
6 "SITTING" "fBodyAccMagSTD" -0.939547202909091
6 "STANDING" "fBodyAccMagSTD" -0.94456410754386
6 "WALKING" "fBodyAccMagSTD" -0.421683093508772
6 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.1446227570625
6 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.222161433666667
7 "LAYING" "fBodyAccMagSTD" -0.910542462919231
7 "SITTING" "fBodyAccMagSTD" -0.88691563825
7 "STANDING" "fBodyAccMagSTD" -0.93728796509434
7 "WALKING" "fBodyAccMagSTD" -0.351706780526316
7 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.0214440976893617
7 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.415307106666667
8 "LAYING" "fBodyAccMagSTD" -0.917257979425926
8 "SITTING" "fBodyAccMagSTD" -0.93172124
8 "STANDING" "fBodyAccMagSTD" -0.938628186322222
8 "WALKING" "fBodyAccMagSTD" -0.360818978541667
8 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.156141093578947
8 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.409282851707317
9 "LAYING" "fBodyAccMagSTD" -0.921929738394
9 "SITTING" "fBodyAccMagSTD" -0.8691725114
9 "STANDING" "fBodyAccMagSTD" -0.940265546444444
9 "WALKING" "fBodyAccMagSTD" -0.513891953269231
9 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.0888671674047619
9 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.509929461428571
10 "LAYING" "fBodyAccMagSTD" -0.944304974655172
10 "SITTING" "fBodyAccMagSTD" -0.941511952777778
10 "STANDING" "fBodyAccMagSTD" -0.945048242954545
10 "WALKING" "fBodyAccMagSTD" -0.370471943962264
10 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.0616742840815789
10 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.361437534680851
11 "LAYING" "fBodyAccMagSTD" -0.976037695614035
11 "SITTING" "fBodyAccMagSTD" -0.948521986037736
11 "STANDING" "fBodyAccMagSTD" -0.981503969574468
11 "WALKING" "fBodyAccMagSTD" -0.584455992033898
11 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.137123060369565
11 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.376027878888889
12 "LAYING" "fBodyAccMagSTD" -0.942133255166667
12 "SITTING" "fBodyAccMagSTD" -0.950647188823529
12 "STANDING" "fBodyAccMagSTD" -0.939741929016393
12 "WALKING" "fBodyAccMagSTD" -0.4088962994
12 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.105124972078261
12 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.395285130961538
13 "LAYING" "fBodyAccMagSTD" -0.949431319193548
13 "SITTING" "fBodyAccMagSTD" -0.938529931020408
13 "STANDING" "fBodyAccMagSTD" -0.970445378947368
13 "WALKING" "fBodyAccMagSTD" -0.438388953157895
13 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.210912766382979
13 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.409065516363636
14 "LAYING" "fBodyAccMagSTD" -0.859606047058823
14 "SITTING" "fBodyAccMagSTD" -0.929193937222222
14 "STANDING" "fBodyAccMagSTD" -0.939799869833333
14 "WALKING" "fBodyAccMagSTD" -0.457490009491525
14 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.178684580868889
14 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.143253889222222
15 "LAYING" "fBodyAccMagSTD" -0.94550856
15 "SITTING" "fBodyAccMagSTD" -0.941195938135593
15 "STANDING" "fBodyAccMagSTD" -0.950204045849057
15 "WALKING" "fBodyAccMagSTD" -0.458344792407407
15 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.153124178119048
15 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.255659340833333
16 "LAYING" "fBodyAccMagSTD" -0.958111895857143
16 "SITTING" "fBodyAccMagSTD" -0.942588250115942
16 "STANDING" "fBodyAccMagSTD" -0.957173571923077
16 "WALKING" "fBodyAccMagSTD" -0.592150985098039
16 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.0534137179170213
16 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.418924256078431
17 "LAYING" "fBodyAccMagSTD" -0.949042531690141
17 "SITTING" "fBodyAccMagSTD" -0.9653996796875
17 "STANDING" "fBodyAccMagSTD" -0.975504840641026
17 "WALKING" "fBodyAccMagSTD" -0.565162507704918
17 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.0618876767130435
17 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.217393170604167
18 "LAYING" "fBodyAccMagSTD" -0.987648484461539
18 "SITTING" "fBodyAccMagSTD" -0.982226151578947
18 "STANDING" "fBodyAccMagSTD" -0.973264853561644
18 "WALKING" "fBodyAccMagSTD" -0.565563056964286
18 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.344299434181818
18 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.436218933448276
19 "LAYING" "fBodyAccMagSTD" -0.964056773975904
19 "SITTING" "fBodyAccMagSTD" -0.952802277671233
19 "STANDING" "fBodyAccMagSTD" -0.964259110821918
19 "WALKING" "fBodyAccMagSTD" -0.324793406057692
19 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.0828630624102564
19 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.368253499
20 "LAYING" "fBodyAccMagSTD" -0.9418940855
20 "SITTING" "fBodyAccMagSTD" -0.942151231515152
20 "STANDING" "fBodyAccMagSTD" -0.918651880273973
20 "WALKING" "fBodyAccMagSTD" -0.389934004313725
20 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.000242174637777778
20 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.320241012294118
21 "LAYING" "fBodyAccMagSTD" -0.944449070888889
21 "SITTING" "fBodyAccMagSTD" -0.974447593176471
21 "STANDING" "fBodyAccMagSTD" -0.960041844382022
21 "WALKING" "fBodyAccMagSTD" -0.438149791153846
21 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.0791271386644444
21 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.403357611702128
22 "LAYING" "fBodyAccMagSTD" -0.913267251263889
22 "SITTING" "fBodyAccMagSTD" -0.926798029822581
22 "STANDING" "fBodyAccMagSTD" -0.943739135238095
22 "WALKING" "fBodyAccMagSTD" -0.381399308043478
22 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.0575202606055556
22 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.334126221428571
23 "LAYING" "fBodyAccMagSTD" -0.958465695416667
23 "SITTING" "fBodyAccMagSTD" -0.927090118382353
23 "STANDING" "fBodyAccMagSTD" -0.955291356470588
23 "WALKING" "fBodyAccMagSTD" -0.407577515762712
23 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.0453930349148148
23 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.410047643333333
24 "LAYING" "fBodyAccMagSTD" -0.971063024027778
24 "SITTING" "fBodyAccMagSTD" -0.965852262058824
24 "STANDING" "fBodyAccMagSTD" -0.949522556376812
24 "WALKING" "fBodyAccMagSTD" -0.590265845517241
24 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.175291708678182
24 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.406283377627119
25 "LAYING" "fBodyAccMagSTD" -0.651353241643836
25 "SITTING" "fBodyAccMagSTD" -0.961997268307692
25 "STANDING" "fBodyAccMagSTD" -0.970203660405405
25 "WALKING" "fBodyAccMagSTD" -0.632927475540541
25 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.359437080103448
25 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.536120293230769
26 "LAYING" "fBodyAccMagSTD" -0.966576631710526
26 "SITTING" "fBodyAccMagSTD" -0.934587699141026
26 "STANDING" "fBodyAccMagSTD" -0.963909299324324
26 "WALKING" "fBodyAccMagSTD" -0.537183967118644
26 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" 0.005749436614
26 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.274226227272727
27 "LAYING" "fBodyAccMagSTD" -0.980296339054054
27 "SITTING" "fBodyAccMagSTD" -0.970885296857143
27 "STANDING" "fBodyAccMagSTD" -0.967529105125
27 "WALKING" "fBodyAccMagSTD" -0.550392604912281
27 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.071212004425
27 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.468707734509804
28 "LAYING" "fBodyAccMagSTD" -0.95756401875
28 "SITTING" "fBodyAccMagSTD" -0.952281424444444
28 "STANDING" "fBodyAccMagSTD" -0.923857158227848
28 "WALKING" "fBodyAccMagSTD" -0.511573670555556
28 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.074058597676087
28 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.334626168823529
29 "LAYING" "fBodyAccMagSTD" -0.981599783623188
29 "SITTING" "fBodyAccMagSTD" -0.971218019833333
29 "STANDING" "fBodyAccMagSTD" -0.982247716
29 "WALKING" "fBodyAccMagSTD" -0.393257505471698
29 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.0330868111229167
29 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.155993755897959
30 "LAYING" "fBodyAccMagSTD" -0.964051810714286
30 "SITTING" "fBodyAccMagSTD" -0.943543732580645
30 "STANDING" "fBodyAccMagSTD" -0.921733233050847
30 "WALKING" "fBodyAccMagSTD" -0.469852794923077
30 "WALKING_DOWNSTAIRS" "fBodyAccMagSTD" -0.178535173268548
30 "WALKING_UPSTAIRS" "fBodyAccMagSTD" -0.394508080769231
1 "LAYING" "fBodyBodyAccJerkMagSTD" -0.9218039756
1 "SITTING" "fBodyBodyAccJerkMagSTD" -0.981606177446808
1 "STANDING" "fBodyBodyAccJerkMagSTD" -0.992536003396226
1 "WALKING" "fBodyBodyAccJerkMagSTD" -0.103492403002105
1 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.104052260726531
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.533059853773585
2 "LAYING" "fBodyBodyAccJerkMagSTD" -0.984568489166667
2 "SITTING" "fBodyBodyAccJerkMagSTD" -0.984124185869565
2 "STANDING" "fBodyBodyAccJerkMagSTD" -0.97516046
2 "WALKING" "fBodyBodyAccJerkMagSTD" -0.164091969449153
2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.227480732542553
2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.2604238389625
3 "LAYING" "fBodyBodyAccJerkMagSTD" -0.975305377903226
3 "SITTING" "fBodyBodyAccJerkMagSTD" -0.966568852884615
3 "STANDING" "fBodyBodyAccJerkMagSTD" -0.94820681442623
3 "WALKING" "fBodyBodyAccJerkMagSTD" -0.0898519904044828
3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.159102288018367
3 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.48060920220339
4 "LAYING" "fBodyBodyAccJerkMagSTD" -0.958037119259259
4 "SITTING" "fBodyBodyAccJerkMagSTD" -0.9615845194
4 "STANDING" "fBodyBodyAccJerkMagSTD" -0.96003249875
4 "WALKING" "fBodyBodyAccJerkMagSTD" -0.320458701
4 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.280426776955556
4 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.497324087307692
5 "LAYING" "fBodyBodyAccJerkMagSTD" -0.976381934807692
5 "SITTING" "fBodyBodyAccJerkMagSTD" -0.966545323409091
5 "STANDING" "fBodyBodyAccJerkMagSTD" -0.943601960178571
5 "WALKING" "fBodyBodyAccJerkMagSTD" -0.305685376071429
5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.089735699787234
5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.378616675957447
6 "LAYING" "fBodyBodyAccJerkMagSTD" -0.951552664035088
6 "SITTING" "fBodyBodyAccJerkMagSTD" -0.947304700363636
6 "STANDING" "fBodyBodyAccJerkMagSTD" -0.95538157877193
6 "WALKING" "fBodyBodyAccJerkMagSTD" -0.0964999702982456
6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.15480886140625
6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.177734840922353
7 "LAYING" "fBodyBodyAccJerkMagSTD" -0.965359228076923
7 "SITTING" "fBodyBodyAccJerkMagSTD" -0.9684948675
7 "STANDING" "fBodyBodyAccJerkMagSTD" -0.969092161886792
7 "WALKING" "fBodyBodyAccJerkMagSTD" -0.022138358
7 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.107856840302128
7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.497441363137255
8 "LAYING" "fBodyBodyAccJerkMagSTD" -0.963791094259259
8 "SITTING" "fBodyBodyAccJerkMagSTD" -0.97932021173913
8 "STANDING" "fBodyBodyAccJerkMagSTD" -0.979135440925926
8 "WALKING" "fBodyBodyAccJerkMagSTD" -0.276436130125
8 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.134734731236842
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.379266499780488
9 "LAYING" "fBodyBodyAccJerkMagSTD" -0.9550947122
9 "SITTING" "fBodyBodyAccJerkMagSTD" -0.9493949814
9 "STANDING" "fBodyBodyAccJerkMagSTD" -0.963593159555556
9 "WALKING" "fBodyBodyAccJerkMagSTD" -0.322337536730769
9 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.0705526138333333
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.484935752040816
10 "LAYING" "fBodyBodyAccJerkMagSTD" -0.965377553448276
10 "SITTING" "fBodyBodyAccJerkMagSTD" -0.983266741481482
10 "STANDING" "fBodyBodyAccJerkMagSTD" -0.952105964545455
10 "WALKING" "fBodyBodyAccJerkMagSTD" 0.0502087634986792
10 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.0380266696789474
10 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.334365043829787
11 "LAYING" "fBodyBodyAccJerkMagSTD" -0.975126531403509
11 "SITTING" "fBodyBodyAccJerkMagSTD" -0.972289134150943
11 "STANDING" "fBodyBodyAccJerkMagSTD" -0.98802123106383
11 "WALKING" "fBodyBodyAccJerkMagSTD" -0.41744681559322
11 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.173661753717391
11 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.513703461481481
12 "LAYING" "fBodyBodyAccJerkMagSTD" -0.961653004
12 "SITTING" "fBodyBodyAccJerkMagSTD" -0.972951443333333
12 "STANDING" "fBodyBodyAccJerkMagSTD" -0.964145595245902
12 "WALKING" "fBodyBodyAccJerkMagSTD" -0.013953908696
12 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.0420631251108696
12 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.346565141730769
13 "LAYING" "fBodyBodyAccJerkMagSTD" -0.978044349516129
13 "SITTING" "fBodyBodyAccJerkMagSTD" -0.988332303469388
13 "STANDING" "fBodyBodyAccJerkMagSTD" -0.980621262631579
13 "WALKING" "fBodyBodyAccJerkMagSTD" -0.113591923723684
13 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.0709893839055319
13 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.491090809090909
14 "LAYING" "fBodyBodyAccJerkMagSTD" -0.963607433921569
14 "SITTING" "fBodyBodyAccJerkMagSTD" -0.972959409444444
14 "STANDING" "fBodyBodyAccJerkMagSTD" -0.969677515666667
14 "WALKING" "fBodyBodyAccJerkMagSTD" -0.453426008983051
14 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.194263424111111
14 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.409847649281481
15 "LAYING" "fBodyBodyAccJerkMagSTD" -0.972530077916667
15 "SITTING" "fBodyBodyAccJerkMagSTD" -0.983276251694915
15 "STANDING" "fBodyBodyAccJerkMagSTD" -0.980184086603774
15 "WALKING" "fBodyBodyAccJerkMagSTD" -0.342411927851852
15 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.1505077506
15 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.391313399375
16 "LAYING" "fBodyBodyAccJerkMagSTD" -0.98724716
16 "SITTING" "fBodyBodyAccJerkMagSTD" -0.982190554782609
16 "STANDING" "fBodyBodyAccJerkMagSTD" -0.985912716923077
16 "WALKING" "fBodyBodyAccJerkMagSTD" -0.441447754509804
16 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.0919623368021277
16 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.51993124
17 "LAYING" "fBodyBodyAccJerkMagSTD" -0.979657231408451
17 "SITTING" "fBodyBodyAccJerkMagSTD" -0.99031962640625
17 "STANDING" "fBodyBodyAccJerkMagSTD" -0.989472086666667
17 "WALKING" "fBodyBodyAccJerkMagSTD" -0.211231860180328
17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.236538515947826
17 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.437383107916667
18 "LAYING" "fBodyBodyAccJerkMagSTD" -0.989710656769231
18 "SITTING" "fBodyBodyAccJerkMagSTD" -0.991044297894737
18 "STANDING" "fBodyBodyAccJerkMagSTD" -0.986277356712329
18 "WALKING" "fBodyBodyAccJerkMagSTD" -0.444453486071429
18 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.386565072363636
18 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.587926077068965
19 "LAYING" "fBodyBodyAccJerkMagSTD" -0.979452188433735
19 "SITTING" "fBodyBodyAccJerkMagSTD" -0.983687272739726
19 "STANDING" "fBodyBodyAccJerkMagSTD" -0.979179149452055
19 "WALKING" "fBodyBodyAccJerkMagSTD" -0.0222869586038462
19 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.316346415348718
19 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.43467125
20 "LAYING" "fBodyBodyAccJerkMagSTD" -0.979565196911765
20 "SITTING" "fBodyBodyAccJerkMagSTD" -0.972597744242424
20 "STANDING" "fBodyBodyAccJerkMagSTD" -0.936025033013699
20 "WALKING" "fBodyBodyAccJerkMagSTD" -0.0310650270227451
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.0790379799133333
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.280450026862745
21 "LAYING" "fBodyBodyAccJerkMagSTD" -0.977604878888889
21 "SITTING" "fBodyBodyAccJerkMagSTD" -0.986991549529412
21 "STANDING" "fBodyBodyAccJerkMagSTD" -0.97192611741573
21 "WALKING" "fBodyBodyAccJerkMagSTD" -0.0186734409634615
21 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" 0.06320531452
21 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.47772185
22 "LAYING" "fBodyBodyAccJerkMagSTD" -0.955635614444444
22 "SITTING" "fBodyBodyAccJerkMagSTD" -0.967026275967742
22 "STANDING" "fBodyBodyAccJerkMagSTD" -0.95665395968254
22 "WALKING" "fBodyBodyAccJerkMagSTD" 0.158286745226087
22 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagSTD" -0.118530349166667
22 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagSTD" -0.151299835619048
23 "LAYING" "fBodyBodyAccJerkMagSTD" -0.986540200694444
23 "SITTING" "fBodyBodyAccJerkMagSTD" -0.972117016617647
23 "STANDING" "fBodyBodyAccJerkMagSTD" -0.9750536875
23 "WALKING" "fBodyBodyAccJerkMagSTD" -0.0457372334118644
